book_id,title,author,genre,word_count,file_path,url
49678,"My Memoirs, Vol. I, 1802 to 1821","Dumas, Alexandre, 1802-1870",Biographies,177912,raw/Biographies/49678.txt,
55300,Society as I Have Found It,"McAllister, Ward, 1827-1895",Biographies,55726,raw/Biographies/55300.txt,
7993,Oliver Goldsmith: A Biography,"Irving, Washington, 1783-1859",Biographies,106214,raw/Biographies/7993.txt,
13018,The Letters of Elizabeth Barrett Browning (Volume 1 of 2),"Browning, Elizabeth Barrett, 1806-1861",Biographies,165951,raw/Biographies/13018.txt,
1576,A Unique Story of a Marvellous Career: Life of Hon. Phineas T. Barnum,"Benton, Joel, 1832-1911",Biographies,133466,raw/Biographies/1576.txt,
69502,"Hans Holbein the Younger, Volume 2 (of 2)","Chamberlain, Arthur B. (Arthur Bensley), -1931",Biographies,198358,raw/Biographies/69502.txt,
58984,Audubon the Naturalist: A History of His Life and Time. Vol. 2 (of 2),"Herrick, Francis Hobart, 1858-1940",Biographies,154176,raw/Biographies/58984.txt,
34381,"Great Musical Composers: German, French, and Italian","Ferris, George T. (George Titus), 1840-",Biographies,124504,raw/Biographies/34381.txt,
42856,"Journals of Dorothy Wordsworth, Vol. 1 (of 2)","Wordsworth, Dorothy, 1771-1855",Biographies,85347,raw/Biographies/42856.txt,
31133,Home Life of Great Authors,"Griswold, Hattie Tyng, 1840-1909",Biographies,129269,raw/Biographies/31133.txt,
31479,Celebrated Women Travellers of the Nineteenth Century,"Adams, W. H. Davenport (William Henry Davenport), 1828-1891",Biographies,113839,raw/Biographies/31479.txt,
6133,"The Extraordinary Adventures of Arsène Lupin, Gentleman-Burglar",Maurice Leblanc,Adventure,56978,raw/Adventure/6133.txt,https://www.gutenberg.org/ebooks/6133
1695,The Man Who Was Thursday: A Nightmare,G. K. Chesterton,Adventure,61240,raw/Adventure/1695.txt,https://www.gutenberg.org/ebooks/1695
48816,"Big Game Shooting, volume 2 (of 2)",Clive Phillipps-Wolley,Adventure,174152,raw/Adventure/48816.txt,https://www.gutenberg.org/ebooks/48816
6759,The Adventures of Ferdinand Count Fathom — Volume 01,T. Smollett,Adventure,83690,raw/Adventure/6759.txt,https://www.gutenberg.org/ebooks/6759
11746,Through the Brazilian Wilderness,Theodore Roosevelt,Adventure,112674,raw/Adventure/11746.txt,https://www.gutenberg.org/ebooks/11746
21136,For Fortune and Glory: A Story of the Soudan War,Lewis Hough,Adventure,110182,raw/Adventure/21136.txt,https://www.gutenberg.org/ebooks/21136
28638,Rimrock Trail,J. Allan Dunn,Adventure,104164,raw/Adventure/28638.txt,https://www.gutenberg.org/ebooks/28638
74281,"Seven years in South Africa, volume 1 (of 2) :  travels, researches, and hunting adventures, between the diamond fields and the Zambesi (1872-79)",Emil Holub,Adventure,111196,raw/Adventure/74281.txt,https://www.gutenberg.org/ebooks/74281
31902,"Tom Burke Of ""Ours"", Volume II",Charles Lever,Adventure,169270,raw/Adventure/31902.txt,https://www.gutenberg.org/ebooks/31902
7853,Quentin Durward,Walter Scott,Adventure,186866,raw/Adventure/7853.txt,https://www.gutenberg.org/ebooks/7853
27981,The Plant Hunters: Adventures Among the Himalaya Mountains,Mayne Reid,Adventure,90704,raw/Adventure/27981.txt,https://www.gutenberg.org/ebooks/27981
41774,"Pincher Martin, O.D.: A Story of the Inner Life of the Royal Navy",H. Taprell Dorling,Adventure,120032,raw/Adventure/41774.txt,https://www.gutenberg.org/ebooks/41774
1679,Hiram the Young Farmer,Burbank L. Todd,Adventure,68177,raw/Adventure/1679.txt,https://www.gutenberg.org/ebooks/1679
44362,The Adventures of Harry Rochester: A Tale of the Days of Marlborough and Eugene,Herbert Strang,Adventure,145728,raw/Adventure/44362.txt,https://www.gutenberg.org/ebooks/44362
7111,The Land of Midian (Revisited) — Volume 1,Sir Richard Francis Burton,Adventure,84499,raw/Adventure/7111.txt,https://www.gutenberg.org/ebooks/7111
44316,Kobo: A Story of the Russo-Japanese War,Herbert Strang,Adventure,118928,raw/Adventure/44316.txt,https://www.gutenberg.org/ebooks/44316
63559,A Sack of Shakings,Frank Thomas Bullen,Adventure,102738,raw/Adventure/63559.txt,https://www.gutenberg.org/ebooks/63559
5136,Around the World on a Bicycle - Volume I,Thomas Stevens,Adventure,196121,raw/Adventure/5136.txt,https://www.gutenberg.org/ebooks/5136
8169,"Gargantua and Pantagruel, Illustrated, Book 4",François Rabelais,Adventure,67091,raw/Adventure/8169.txt,https://www.gutenberg.org/ebooks/8169
1711,Child of Storm,H. Rider Haggard,Adventure,97038,raw/Adventure/1711.txt,https://www.gutenberg.org/ebooks/1711
6450,The Prairie,James Fenimore Cooper,Adventure,170515,raw/Adventure/6450.txt,https://www.gutenberg.org/ebooks/6450
2710,Louise de la Vallière,Alexandre Dumas and Auguste Maquet,Adventure,167786,raw/Adventure/2710.txt,https://www.gutenberg.org/ebooks/2710
19007,"Danger signals :  Remarkable, exciting and unique examples of the bravery, daring and stoicism in the midst of danger of train dispatchers and railroad engineers",John A. Hill and Jasper Ewing Brady,Adventure,108265,raw/Adventure/19007.txt,https://www.gutenberg.org/ebooks/19007
21971,A Son of the Sun,Jack London,Adventure,59704,raw/Adventure/21971.txt,https://www.gutenberg.org/ebooks/21971
3413,The Blazed Trail,Stewart Edward White,Adventure,114447,raw/Adventure/3413.txt,https://www.gutenberg.org/ebooks/3413
13010,"Frank Mildmay; Or, The Naval Officer",Frederick Marryat,Adventure,149491,raw/Adventure/13010.txt,https://www.gutenberg.org/ebooks/13010
2681,Ten Years Later,Alexandre Dumas,Adventure,187232,raw/Adventure/2681.txt,https://www.gutenberg.org/ebooks/2681
59396,The Boy Travellers in South America,Thomas Wallace Knox,Adventure,136546,raw/Adventure/59396.txt,https://www.gutenberg.org/ebooks/59396
41652,The Wages of Virtue,Percival Christopher Wren,Adventure,90962,raw/Adventure/41652.txt,https://www.gutenberg.org/ebooks/41652
12308,Winning His Spurs: A Tale of the Crusades,G. A. Henty,Adventure,96454,raw/Adventure/12308.txt,https://www.gutenberg.org/ebooks/12308
64461,"Roraima and British Guiana, With a Glance at Bermuda, the West Indies, and the Spanish Main",J. W. Boddam-Whetham,Adventure,112117,raw/Adventure/64461.txt,https://www.gutenberg.org/ebooks/64461
12336,Brown Wolf and Other Jack London Stories,Jack London,Adventure,60409,raw/Adventure/12336.txt,https://www.gutenberg.org/ebooks/12336
46156,The Maid of Sker,R. D. Blackmore,Adventure,215596,raw/Adventure/46156.txt,https://www.gutenberg.org/ebooks/46156
26007,From Paris to New York by Land,Harry De Windt,Adventure,101160,raw/Adventure/26007.txt,https://www.gutenberg.org/ebooks/26007
23183,Edmond Dantès,Edmund Flagg,Adventure,87441,raw/Adventure/23183.txt,https://www.gutenberg.org/ebooks/23183
66299,Among Cannibals: An Account of Four Years' Travels in Australia and of Camp Life With the Aborigines of Queensland,Carl Lumholtz,Adventure,136997,raw/Adventure/66299.txt,https://www.gutenberg.org/ebooks/66299
44776,"Adventures of the Ojibbeway and Ioway Indians in England, France, and Belgium; Vol. 1 (of 2)",George Catlin,Adventure,113252,raw/Adventure/44776.txt,https://www.gutenberg.org/ebooks/44776
8396,The Gentleman: A Romance of the Sea,Alfred Ollivant,Adventure,97584,raw/Adventure/8396.txt,https://www.gutenberg.org/ebooks/8396
17613,The Land of the Black Mountain: The Adventures of Two Englishmen in Montenegro,Reginald Wyon and Gerald Prance,Adventure,93737,raw/Adventure/17613.txt,https://www.gutenberg.org/ebooks/17613
71739,Life in the forests of the Far East (vol. 2 of 2),Sir Spenser St. John,Adventure,124272,raw/Adventure/71739.txt,https://www.gutenberg.org/ebooks/71739
24522,The Black Phantom,Leo E. Miller,Adventure,42625,raw/Adventure/24522.txt,https://www.gutenberg.org/ebooks/24522
1027,The Lone Star Ranger: A Romance of the Border,Zane Grey,Adventure,94730,raw/Adventure/1027.txt,https://www.gutenberg.org/ebooks/1027
41549,"""God Wills It!"" A Tale of the First Crusade.",William Stearns Davis,Adventure,186820,raw/Adventure/41549.txt,https://www.gutenberg.org/ebooks/41549
54778,The Book of the Thousand Nights and a Night — Volume 07 (of 10),Unknown,Adventure,174379,raw/Adventure/54778.txt,https://www.gutenberg.org/ebooks/54778
43812,Through the South Seas with Jack London,Martin Johnson,Adventure,97630,raw/Adventure/43812.txt,https://www.gutenberg.org/ebooks/43812
55538,A Cruising Voyage Around the World,Woodes Rogers,Adventure,161951,raw/Adventure/55538.txt,https://www.gutenberg.org/ebooks/55538
1712,The Rescue: A Romance of the Shallows,Joseph Conrad,Adventure,136825,raw/Adventure/1712.txt,https://www.gutenberg.org/ebooks/1712
1880,"The Pathfinder; Or, The Inland Sea",James Fenimore Cooper,Adventure,180316,raw/Adventure/1880.txt,https://www.gutenberg.org/ebooks/1880
10339,An Antarctic Mystery,Jules Verne,Adventure,79614,raw/Adventure/10339.txt,https://www.gutenberg.org/ebooks/10339
7335,Jack Harkaway and His Son's Escape from the Brigands of Greece,Bracebridge Hemyng,Adventure,92638,raw/Adventure/7335.txt,https://www.gutenberg.org/ebooks/7335
5174,Allan and the Holy Flower,H. Rider Haggard,Adventure,123167,raw/Adventure/5174.txt,https://www.gutenberg.org/ebooks/5174
21578,Rattlin the Reefer,Edward Howard,Adventure,148936,raw/Adventure/21578.txt,https://www.gutenberg.org/ebooks/21578
32137,The Men of the Moss-Hags,S. R. Crockett,Adventure,116017,raw/Adventure/32137.txt,https://www.gutenberg.org/ebooks/32137
1557,Men of Iron,Howard Pyle,Adventure,71103,raw/Adventure/1557.txt,https://www.gutenberg.org/ebooks/1557
3437,The Book of the Thousand Nights and a Night — Volume 03 (of 10),Unknown,Adventure,161216,raw/Adventure/3437.txt,https://www.gutenberg.org/ebooks/3437
32325,The Adventures of Huckleberry Finn (Tom Sawyer's Comrade),Mark Twain,Adventure,113699,raw/Adventure/32325.txt,https://www.gutenberg.org/ebooks/32325
6014,West Wind Drift,George Barr McCutcheon,Adventure,103512,raw/Adventure/6014.txt,https://www.gutenberg.org/ebooks/6014
40219,The Border Rifles: A Tale of the Texan War,Gustave Aimard,Adventure,82119,raw/Adventure/40219.txt,https://www.gutenberg.org/ebooks/40219
8577,"Charles O'Malley, The Irish Dragoon, Volume 1",Charles Lever,Adventure,172830,raw/Adventure/8577.txt,https://www.gutenberg.org/ebooks/8577
18817,Ralestone Luck,Andre Norton,Adventure,62136,raw/Adventure/18817.txt,https://www.gutenberg.org/ebooks/18817
21331,The Adventures of Hajji Baba of Ispahan,James Justinian Morier,Adventure,188273,raw/Adventure/21331.txt,https://www.gutenberg.org/ebooks/21331
7281,Tom Cringle's Log,Michael Scott,Adventure,234549,raw/Adventure/7281.txt,https://www.gutenberg.org/ebooks/7281
23493,Under the Waves: Diving in Deep Waters,R. M. Ballantyne,Adventure,94548,raw/Adventure/23493.txt,https://www.gutenberg.org/ebooks/23493
1401,Tarzan the Untamed,Edgar Rice Burroughs,Adventure,108970,raw/Adventure/1401.txt,https://www.gutenberg.org/ebooks/1401
8532,Andivius Hedulio: Adventures of a Roman Nobleman in the Days of the Empire,Edward Lucas White,Adventure,213722,raw/Adventure/8532.txt,https://www.gutenberg.org/ebooks/8532
3442,The Book of the Thousand Nights and a Night — Volume 08 (of 10),Unknown,Adventure,157607,raw/Adventure/3442.txt,https://www.gutenberg.org/ebooks/3442
30700,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 04",Robert Louis Stevenson,Adventure,104973,raw/Adventure/30700.txt,https://www.gutenberg.org/ebooks/30700
54993,The Beadle Collection of Dime Novels,New York Public Library,Adventure,68616,raw/Adventure/54993.txt,https://www.gutenberg.org/ebooks/54993
9150,"Dick Sands, the Boy Captain",Jules Verne,Adventure,106637,raw/Adventure/9150.txt,https://www.gutenberg.org/ebooks/9150
61620,The mark of Zorro,Johnston McCulley,Adventure,68044,raw/Adventure/61620.txt,https://www.gutenberg.org/ebooks/61620
3663,The Girl from Keller's,Harold Bindloss,Adventure,100193,raw/Adventure/3663.txt,https://www.gutenberg.org/ebooks/3663
24851,"Lippincott's Magazine of Popular Literature and Science, Vol. 26, August, 1880",Various,Adventure,88420,raw/Adventure/24851.txt,https://www.gutenberg.org/ebooks/24851
41489,One of Clive's Heroes: A Story of the Fight for India,Herbert Strang,Adventure,142041,raw/Adventure/41489.txt,https://www.gutenberg.org/ebooks/41489
10038,The Magnetic North,Elizabeth Robins,Adventure,151599,raw/Adventure/10038.txt,https://www.gutenberg.org/ebooks/10038
2785,The Elusive Pimpernel,Baroness Emmuska Orczy Orczy,Adventure,86463,raw/Adventure/2785.txt,https://www.gutenberg.org/ebooks/2785
37881,The Golden Fleece and The Heroes Who Lived Before Achilles,Padraic Colum,Adventure,78773,raw/Adventure/37881.txt,https://www.gutenberg.org/ebooks/37881
16565,"History of the Expedition under the Command of Captains Lewis and Clark, Vol. 1.",Meriwether Lewis and William Clark,Adventure,180966,raw/Adventure/16565.txt,https://www.gutenberg.org/ebooks/16565
61385,The Last Chance: A Tale of the Golden West,Rolf Boldrewood,Adventure,114985,raw/Adventure/61385.txt,https://www.gutenberg.org/ebooks/61385
46597,In Search of the Castaways,Jules Verne,Adventure,138830,raw/Adventure/46597.txt,https://www.gutenberg.org/ebooks/46597
52408,"The Wide World Magazine, Vol. 22, No. 132, March, 1909",Various,Adventure,51067,raw/Adventure/52408.txt,https://www.gutenberg.org/ebooks/52408
61083,"The Assault on Mount Everest, 1922",C. G. Bruce,Adventure,88633,raw/Adventure/61083.txt,https://www.gutenberg.org/ebooks/61083
59771,The Black Police: A Story of Modern Australia,A. J. Vogan,Adventure,105486,raw/Adventure/59771.txt,https://www.gutenberg.org/ebooks/59771
54499,In the Strange South Seas,Beatrice Grimshaw,Adventure,116065,raw/Adventure/54499.txt,https://www.gutenberg.org/ebooks/54499
369,The outlaw of Torn,Edgar Rice Burroughs,Adventure,68507,raw/Adventure/369.txt,https://www.gutenberg.org/ebooks/369
35117,Lord Tony's Wife: An Adventure of the Scarlet Pimpernel,Baroness Emmuska Orczy Orczy,Adventure,92529,raw/Adventure/35117.txt,https://www.gutenberg.org/ebooks/35117
1372,"The Adventures of Captain Bonneville, U. S. A., in the Rocky Mountains and the Far West",Washington Irving and Benjamin Louis Eulalie de Bonneville,Adventure,117484,raw/Adventure/1372.txt,https://www.gutenberg.org/ebooks/1372
13633,"Blackwood's Edinburgh Magazine — Volume 55, No. 342, April, 1844",Various,Adventure,93033,raw/Adventure/13633.txt,https://www.gutenberg.org/ebooks/13633
14012,Ice-Caves of France and Switzerland,G. F. Browne,Adventure,102314,raw/Adventure/14012.txt,https://www.gutenberg.org/ebooks/14012
55587,The Book of the Thousand Nights and a Night — Volume 09 (of 10),Unknown,Adventure,167286,raw/Adventure/55587.txt,https://www.gutenberg.org/ebooks/55587
21333,Doom Castle,Neil Munro,Adventure,100476,raw/Adventure/21333.txt,https://www.gutenberg.org/ebooks/21333
55091,The Book of the Thousand Nights and a Night — Volume 08 (of 10),Unknown,Adventure,159460,raw/Adventure/55091.txt,https://www.gutenberg.org/ebooks/55091
9294,"The Exploring Expedition to the Rocky Mountains, Oregon and California",John Charles Frémont,Adventure,185021,raw/Adventure/9294.txt,https://www.gutenberg.org/ebooks/9294
27681,The Last of the Mohicans: A Narrative of 1757,James Fenimore Cooper,Adventure,151005,raw/Adventure/27681.txt,https://www.gutenberg.org/ebooks/27681
75189,"Buttrick's voyages, 1812-1819; Evans's Pedestrious tour, 1818",Tilly Buttrick and Estwick Evans,Adventure,112522,raw/Adventure/75189.txt,https://www.gutenberg.org/ebooks/75189
18970,Caves of Terror,Talbot Mundy,Adventure,48168,raw/Adventure/18970.txt,https://www.gutenberg.org/ebooks/18970
73564,The buccaneers and marooners of America :  Being an account of the famous adventures and daring deeds of certain notorious freebooters of the Spanish Main,Daniel Defoe and A. O. Exquemelin,Adventure,124833,raw/Adventure/73564.txt,https://www.gutenberg.org/ebooks/73564
8084,Hunting with the Bow & Arrow,Saxton T. Pope,Adventure,76265,raw/Adventure/8084.txt,https://www.gutenberg.org/ebooks/8084
5311,Parnassus on Wheels,Christopher Morley,Adventure,38867,raw/Adventure/5311.txt,https://www.gutenberg.org/ebooks/5311
19396,"On the Spanish Main; Or, Some English forays on the Isthmus of Darien",John Masefield,Adventure,116079,raw/Adventure/19396.txt,https://www.gutenberg.org/ebooks/19396
1088,Rolf in the Woods,Ernest Thompson Seton,Adventure,105266,raw/Adventure/1088.txt,https://www.gutenberg.org/ebooks/1088
13720,"Mardi, and a voyage thither, Vol. 1 (of 2)",Herman Melville,Adventure,96948,raw/Adventure/13720.txt,https://www.gutenberg.org/ebooks/13720
29413,The Voyages and Adventures of Captain Hatteras,Jules Verne,Adventure,137695,raw/Adventure/29413.txt,https://www.gutenberg.org/ebooks/29413
39254,Held by Chinese Brigands,Charles Gilson,Adventure,73798,raw/Adventure/39254.txt,https://www.gutenberg.org/ebooks/39254
1897,The Seventh Man,Max Brand,Adventure,79836,raw/Adventure/1897.txt,https://www.gutenberg.org/ebooks/1897
34135,A Book-Lover's Holidays in the Open,Theodore Roosevelt,Adventure,84569,raw/Adventure/34135.txt,https://www.gutenberg.org/ebooks/34135
21242,On the Irrawaddy: A Story of the First Burmese War,G. A. Henty,Adventure,110068,raw/Adventure/21242.txt,https://www.gutenberg.org/ebooks/21242
35488,The Road to Paris: A Story of Adventure,Robert Neilson Stephens,Adventure,131925,raw/Adventure/35488.txt,https://www.gutenberg.org/ebooks/35488
5240,The Confessions of Harry Lorrequer — Complete,Charles Lever,Adventure,191878,raw/Adventure/5240.txt,https://www.gutenberg.org/ebooks/5240
50631,"Around the World on Wheels, for The Inter Ocean",H. Darwin McIlrath,Adventure,55620,raw/Adventure/50631.txt,https://www.gutenberg.org/ebooks/50631
45617,Redskin and Cow-Boy: A Tale of the Western Plains,G. A. Henty,Adventure,149990,raw/Adventure/45617.txt,https://www.gutenberg.org/ebooks/45617
1095,The Light of the Western Stars,Zane Grey,Adventure,123440,raw/Adventure/1095.txt,https://www.gutenberg.org/ebooks/1095
25472,Blackbeard: Buccaneer,Ralph Delahaye Paine,Adventure,74803,raw/Adventure/25472.txt,https://www.gutenberg.org/ebooks/25472
2377,The Son of the Wolf,Jack London,Adventure,51584,raw/Adventure/2377.txt,https://www.gutenberg.org/ebooks/2377
51011,"The Ghost Camp; or, the Avengers",Rolf Boldrewood,Adventure,112521,raw/Adventure/51011.txt,https://www.gutenberg.org/ebooks/51011
44428,"The Days of Chivalry; Or, The Legend of Croquemitaine",Quatrelles,Adventure,64733,raw/Adventure/44428.txt,https://www.gutenberg.org/ebooks/44428
68059,"The man among the monkeys; or, Ninety days in apeland",Léon Gozlan,Adventure,101443,raw/Adventure/68059.txt,https://www.gutenberg.org/ebooks/68059
49292,Camping in the Canadian Rockies,Walter Dwight Wilcox,Adventure,73552,raw/Adventure/49292.txt,https://www.gutenberg.org/ebooks/49292
37122,Hunting in Many Lands: The Book of the Boone and Crockett Club,Unknown,Adventure,97216,raw/Adventure/37122.txt,https://www.gutenberg.org/ebooks/37122
561,The Further Adventures of Robinson Crusoe,Daniel Defoe,Adventure,103190,raw/Adventure/561.txt,https://www.gutenberg.org/ebooks/561
1099,The Riverman,Stewart Edward White,Adventure,103815,raw/Adventure/1099.txt,https://www.gutenberg.org/ebooks/1099
3445,Supplemental Nights to the Book of the Thousand and One Nights — Volume 1 (of 6),Unknown,Adventure,119297,raw/Adventure/3445.txt,https://www.gutenberg.org/ebooks/3445
24907,The Lady and the Pirate,Emerson Hough,Adventure,94551,raw/Adventure/24907.txt,https://www.gutenberg.org/ebooks/24907
40519,The Captain of the Janizaries,James M. Ludlow,Adventure,106935,raw/Adventure/40519.txt,https://www.gutenberg.org/ebooks/40519
62702,The City of the Sacred Well,T. A. Willard,Adventure,83857,raw/Adventure/62702.txt,https://www.gutenberg.org/ebooks/62702
30558,Claim Number One,George W. Ogden,Adventure,90960,raw/Adventure/30558.txt,https://www.gutenberg.org/ebooks/30558
4045,Omoo: Adventures in the South Seas,Herman Melville,Adventure,104763,raw/Adventure/4045.txt,https://www.gutenberg.org/ebooks/4045
3782,Huntingtower,John Buchan,Adventure,82771,raw/Adventure/3782.txt,https://www.gutenberg.org/ebooks/3782
37615,Ocean to Ocean on Horseback,Willard W. Glazier,Adventure,101743,raw/Adventure/37615.txt,https://www.gutenberg.org/ebooks/37615
19307,The Lion of Petra,Talbot Mundy,Adventure,56340,raw/Adventure/19307.txt,https://www.gutenberg.org/ebooks/19307
3836,Swiss Family Robinson,Johann David Wyss,Adventure,129363,raw/Adventure/3836.txt,https://www.gutenberg.org/ebooks/3836
34317,Caribbee,Thomas Hoover,Adventure,169595,raw/Adventure/34317.txt,https://www.gutenberg.org/ebooks/34317
40038,The Lone Ranger Rides,Fran Striker,Adventure,62230,raw/Adventure/40038.txt,https://www.gutenberg.org/ebooks/40038
30970,Miss Cayley's Adventures,Grant Allen,Adventure,87060,raw/Adventure/30970.txt,https://www.gutenberg.org/ebooks/30970
7101,"Adventures of Huckleberry Finn, Chapters 06 to 10",Mark Twain,Adventure,16274,raw/Adventure/7101.txt,https://www.gutenberg.org/ebooks/7101
33467,"Narrative of a Second Expedition to the Shores of the Polar Sea, in the Years 1825, 1826, and 1827",John Franklin and Sir John Richardson,Adventure,140038,raw/Adventure/33467.txt,https://www.gutenberg.org/ebooks/33467
55336,From Job to Job around the World,Alfred C. B. Fletcher,Adventure,78600,raw/Adventure/55336.txt,https://www.gutenberg.org/ebooks/55336
42447,"The Heart of the White Mountains, Their Legend and Scenery",Samuel Adams Drake,Adventure,127657,raw/Adventure/42447.txt,https://www.gutenberg.org/ebooks/42447
43366,Through the Heart of Patagonia,H. Hesketh-Prichard,Adventure,124466,raw/Adventure/43366.txt,https://www.gutenberg.org/ebooks/43366
36336,Gabriel Conroy,Bret Harte,Adventure,151664,raw/Adventure/36336.txt,https://www.gutenberg.org/ebooks/36336
37328,Medical Life in the Navy,Gordon Stables,Adventure,28795,raw/Adventure/37328.txt,https://www.gutenberg.org/ebooks/37328
45413,The North Pacific: A Story of the Russo-Japanese War,Willis Boyd Allen,Adventure,69946,raw/Adventure/45413.txt,https://www.gutenberg.org/ebooks/45413
28515,The Saracen: Land of the Infidel,Robert Shea,Adventure,190103,raw/Adventure/28515.txt,https://www.gutenberg.org/ebooks/28515
48354,"Cleg Kelly, Arab of the City: His Progress and Adventures",S. R. Crockett,Adventure,118044,raw/Adventure/48354.txt,https://www.gutenberg.org/ebooks/48354
1145,Rupert of Hentzau: From The Memoirs of Fritz Von Tarlenheim,Anthony Hope,Adventure,83058,raw/Adventure/1145.txt,https://www.gutenberg.org/ebooks/1145
8859,True to the Old Flag: A Tale of the American War of Independence,G. A. Henty,Adventure,111377,raw/Adventure/8859.txt,https://www.gutenberg.org/ebooks/8859
22053,Stories of King Arthur and His Knights,Sir Thomas Malory,Adventure,72014,raw/Adventure/22053.txt,https://www.gutenberg.org/ebooks/22053
32946,Where the Pavement Ends,John Russell,Adventure,99063,raw/Adventure/32946.txt,https://www.gutenberg.org/ebooks/32946
53754,The Captain of the Wight: A Romance of Carisbrooke Castle in 1488,Frank Cowper,Adventure,104870,raw/Adventure/53754.txt,https://www.gutenberg.org/ebooks/53754
13148,"Peter Simple; and, The Three Cutters, Vol. 1-2",Frederick Marryat,Adventure,221433,raw/Adventure/13148.txt,https://www.gutenberg.org/ebooks/13148
29572,Whispering Smith,Frank H. Spearman,Adventure,97471,raw/Adventure/29572.txt,https://www.gutenberg.org/ebooks/29572
1356,"The Cruise of the ""Cachalot"" Round the World After Sperm Whales",Frank Thomas Bullen,Adventure,115233,raw/Adventure/1356.txt,https://www.gutenberg.org/ebooks/1356
43381,The Story of Rolf and the Viking's Bow,Allen French,Adventure,60024,raw/Adventure/43381.txt,https://www.gutenberg.org/ebooks/43381
14114,"Plutarch's Lives, Volume 2 (of 4)",Plutarch,Biographies,196018,raw/Biographies/14114.txt,https://www.gutenberg.org/ebooks/14114
9863,The Letters of Robert Burns,Robert Burns,Biographies,124173,raw/Biographies/9863.txt,https://www.gutenberg.org/ebooks/9863
65577,Adventures in Journalism,Philip Gibbs,Biographies,115603,raw/Biographies/65577.txt,https://www.gutenberg.org/ebooks/65577
76882,"The life and times of the Rev. John Wesley, M.A., founder of the Methodists. Vol. 3 (of 3)",L. Tyerman,Biographies,294603,raw/Biographies/76882.txt,https://www.gutenberg.org/ebooks/76882
25652,A Treasury of Heroes and Heroines,Clayton Edwards,Biographies,118446,raw/Biographies/25652.txt,https://www.gutenberg.org/ebooks/25652
12326,The Story of My Life: Recollections and Reflections,Ellen Terry,Biographies,120040,raw/Biographies/12326.txt,https://www.gutenberg.org/ebooks/12326
16332,A Short Life of Abraham Lincoln,John G. Nicolay,Biographies,175635,raw/Biographies/16332.txt,https://www.gutenberg.org/ebooks/16332
56928,"History of Frederick the Second, Called Frederick the Great.",John S. C. Abbott,Biographies,208162,raw/Biographies/56928.txt,https://www.gutenberg.org/ebooks/56928
68582,Danton: A study,Hilaire Belloc,Biographies,152585,raw/Biographies/68582.txt,https://www.gutenberg.org/ebooks/68582
21508,"Slave Narratives: A Folk History of Slavery in the United States from Interviews with Former Slaves, Volume XIV, South Carolina Narratives, Part 2",United States. Work Projects Administration,Biographies,97800,raw/Biographies/21508.txt,https://www.gutenberg.org/ebooks/21508
17797,Memoir of Jane Austen,James Edward Austen-Leigh,Biographies,54631,raw/Biographies/17797.txt,https://www.gutenberg.org/ebooks/17797
30990,"The Works of Robert Louis Stevenson - Swanston Edition, Vol. 16",Robert Louis Stevenson,Biographies,163320,raw/Biographies/30990.txt,https://www.gutenberg.org/ebooks/30990
48578,"Ludwig the Second, King of Bavaria",Clara Tschudi,Biographies,58894,raw/Biographies/48578.txt,https://www.gutenberg.org/ebooks/48578
3580,Recollections of the Private Life of Napoleon — Complete,Louis Constant Wairy,Biographies,301195,raw/Biographies/3580.txt,https://www.gutenberg.org/ebooks/3580
27683,The World I Live In,Helen Keller,Biographies,26312,raw/Biographies/27683.txt,https://www.gutenberg.org/ebooks/27683
35935,"The life, letters and work of Frederic Leighton. Volume II",Mrs. Russell Barrington,Biographies,158660,raw/Biographies/35935.txt,https://www.gutenberg.org/ebooks/35935
68804,Three generations,Maud Howe Elliott,Biographies,129140,raw/Biographies/68804.txt,https://www.gutenberg.org/ebooks/68804
47344,William Sharp (Fiona Macleod): A Memoir Compiled by His Wife Elizabeth A. Sharp,Elizabeth A. Sharp,Biographies,143301,raw/Biographies/47344.txt,https://www.gutenberg.org/ebooks/47344
38629,"Charles Darwin: His Life Told in an Autobiographical Chapter, and in a Selected Series of His Published Letters",Charles Darwin,Biographies,152330,raw/Biographies/38629.txt,https://www.gutenberg.org/ebooks/38629
16933,Joan of Arc,Lord Ronald Sutherland Gower,Biographies,87437,raw/Biographies/16933.txt,https://www.gutenberg.org/ebooks/16933
14052,Rousseau (Volume 1 and 2),John Morley,Biographies,188207,raw/Biographies/14052.txt,https://www.gutenberg.org/ebooks/14052
47703,"Wilford Woodruff, Fourth President of the Church of Jesus Christ of Latter-Day Saints",Wilford Woodruff,Biographies,277926,raw/Biographies/47703.txt,https://www.gutenberg.org/ebooks/47703
72583,"The genuine works of Hippocrates, Vol. 1 (of 2) :  Translated from the Greek, with a preliminary discourse and annotations",Hippocrates,Biographies,191726,raw/Biographies/72583.txt,https://www.gutenberg.org/ebooks/72583
22136,The Book-Hunter,John Hill Burton,Biographies,135725,raw/Biographies/22136.txt,https://www.gutenberg.org/ebooks/22136
11665,Collections and Recollections,George William Erskine Russell,Biographies,112057,raw/Biographies/11665.txt,https://www.gutenberg.org/ebooks/11665
16478,Records of a Girlhood,Fanny Kemble,Biographies,279053,raw/Biographies/16478.txt,https://www.gutenberg.org/ebooks/16478
